zip,county,pop
89148,32003,2.00E+06
89040,32003,2.00E+06
89146,32003,2.00E+06
89084,32003,2.00E+06
89101,32003,2.00E+06
89160,32003,2.00E+06
89112,32003,2.00E+06
89108,32003,2.00E+06
89144,32003,2.00E+06
89178,32003,2.00E+06
89107,32003,2.00E+06
89133,32003,2.00E+06
89444,32005,47056
89701,32005,47056
89449,32005,47056
89423,32005,47056
89705,32005,47056
89411,32005,47056
89448,32005,47056
89410,32005,47056
89460,32005,47056
89413,32005,47056
89833,32007,49133
89801,32007,49133
89825,32007,49133
89883,32007,49133
89832,32007,49133
89823,32007,49133
89815,32007,49133
89834,32007,49133
89826,32007,49133
89830,32007,49133
89828,32007,49133
89822,32007,49133
89835,32007,49133
89831,32007,49133
89047,32009,916
89010,32009,916
89013,32009,916
89820,32011,1809
89316,32011,1809
89821,32011,1809
89426,32013,16511
89425,32013,16511
89438,32013,16511
89421,32013,16511
89414,32013,16511
89445,32013,16511
89404,32013,16511
89310,32015,5751
89820,32015,5751
89017,32017,5282
89042,32017,5282
89043,32017,5282
89008,32017,5282
89001,32017,5282
89429,32019,51797
89706,32019,51797
89406,32019,51797
89447,32019,51797
89403,32019,51797
89444,32019,51797
89428,32019,51797
89408,32019,51797
89430,32019,51797
89420,32021,4718
89415,32021,4718
89422,32021,4718
89427,32021,4718
89061,32023,43801
89045,32023,43801
89409,32023,43801
89048,32023,43801
89060,32023,43801
89023,32023,43801
89049,32023,43801
89041,32023,43801
89020,32023,43801
89022,32023,43801
89003,32023,43801
89418,32027,6707
89445,32027,6707
89419,32027,6707
89440,32029,4010
89434,32029,4010
89521,32029,4010
89429,32029,4010
89403,32029,4010
89506,32031,422010
89450,32031,422010
89599,32031,422010
89441,32031,422010
89412,32031,422010
89505,32031,422010
89502,32031,422010
89704,32031,422010
89439,32031,422010
89521,32031,422010
89507,32031,422010
89435,32031,422010
89436,32031,422010
89557,32031,422010
89501,32031,422010
89513,32031,422010
89533,32031,422010
89504,32031,422010
89595,32031,422010
89451,32031,422010
89433,32031,422010
89424,32031,422010
89519,32031,422010
89432,32031,422010
89434,32031,422010
89509,32031,422010
89703,32031,422010
89402,32031,422010
89523,32031,422010
89431,32031,422010
89511,32031,422010
89508,32031,422010
89442,32031,422010
89510,32031,422010
89512,32031,422010
89503,32031,422010
89314,32033,9967
89319,32033,9967
89301,32033,9967
89318,32033,9967
89317,32033,9967
89311,32033,9967
89702,32510,55184
89712,32510,55184
89713,32510,55184
89703,32510,55184
89711,32510,55184
89706,32510,55184
89705,32510,55184
89721,32510,55184
89701,32510,55184
89714,32510,55184
3225,33001,60206
3289,33001,60206
3276,33001,60206
3252,33001,60206
3263,33001,60206
3237,33001,60206
3220,33001,60206
3809,33001,60206
3299,33001,60206
3249,33001,60206
3837,33001,60206
3256,33001,60206
3218,33001,60206
3269,33001,60206
3246,33001,60206
3226,33001,60206
3217,33001,60206
3810,33001,60206
3253,33001,60206
3853,33003,47761
3886,33003,47761
3832,33003,47761
3850,33003,47761
3845,33003,47761
3259,33003,47761
3846,33003,47761
3864,33003,47761
3887,33003,47761
3830,33003,47761
3254,33003,47761
3817,33003,47761
3896,33003,47761
3816,33003,47761
3872,33003,47761
3849,33003,47761
3890,33003,47761
3812,33003,47761
3882,33003,47761
3814,33003,47761
3227,33003,47761
3860,33003,47761
3883,33003,47761
3894,33003,47761
3875,33003,47761
3813,33003,47761
3818,33003,47761
3897,33003,47761
3847,33003,47761
3838,33003,47761
3836,33003,47761
3608,33005,77106
3461,33005,77106
3451,33005,77106
3443,33005,77106
3447,33005,77106
3455,33005,77106
3602,33005,77106
3469,33005,77106
3435,33005,77106
3609,33005,77106
3452,33005,77106
3462,33005,77106
3456,33005,77106
3444,33005,77106
3446,33005,77106
3457,33005,77106
3464,33005,77106
3445,33005,77106
3604,33005,77106
3465,33005,77106
3280,33005,77106
3466,33005,77106
3431,33005,77106
3441,33005,77106
3470,33005,77106
3448,33005,77106
3467,33005,77106
3450,33005,77106
3607,33005,77106
3593,33007,32872
3570,33007,32872
3576,33007,32872
3584,33007,32872
3592,33007,32872
3581,33007,32872
3588,33007,32872
3598,33007,32872
3597,33007,32872
3590,33007,32872
3582,33007,32872
3595,33007,32872
3579,33007,32872
3589,33007,32872
3583,33007,32872
3575,33007,32872
3769,33009,88985
3753,33009,88985
3785,33009,88985
3238,33009,88985
3598,33009,88985
3749,33009,88985
3245,33009,88985
3748,33009,88985
3222,33009,88985
3266,33009,88985
3240,33009,88985
3784,33009,88985
3241,33009,88985
3756,33009,88985
3750,33009,88985
3779,33009,88985
3279,33009,88985
3285,33009,88985
3765,33009,88985
3766,33009,88985
3282,33009,88985
3223,33009,88985
3215,33009,88985
3741,33009,88985
3585,33009,88985
3217,33009,88985
3780,33009,88985
3580,33009,88985
3574,33009,88985
3771,33009,88985
3262,33009,88985
3251,33009,88985
3755,33009,88985
3586,33009,88985
3243,33009,88985
3774,33009,88985
3777,33009,88985
3768,33009,88985
3561,33009,88985
3264,33009,88985
3740,33009,88985
3109,33011,401101
3244,33011,401101
3442,33011,401101
3047,33011,401101
3281,33011,401101
3440,33011,401101
3101,33011,401101
3111,33011,401101
3458,33011,401101
3031,33011,401101
3102,33011,401101
3079,33011,401101
3468,33011,401101
3033,33011,401101
3060,33011,401101
3049,33011,401101
3043,33011,401101
3110,33011,401101
3108,33011,401101
3084,33011,401101
3082,33011,401101
3103,33011,401101
3076,33011,401101
3071,33011,401101
3070,33011,401101
3064,33011,401101
3104,33011,401101
3062,33011,401101
3061,33011,401101
3055,33011,401101
3087,33011,401101
3054,33011,401101
3048,33011,401101
3086,33011,401101
3032,33011,401101
3449,33011,401101
3052,33011,401101
3106,33011,401101
3057,33011,401101
3051,33011,401101
3063,33011,401101
3045,33011,401101
3105,33011,401101
3258,33013,146742
3231,33013,146742
3222,33013,146742
3230,33013,146742
3304,33013,146742
3276,33013,146742
3255,33013,146742
3303,33013,146742
3221,33013,146742
3106,33013,146742
3237,33013,146742
3307,33013,146742
3278,33013,146742
3235,33013,146742
3234,33013,146742
3037,33013,146742
3301,33013,146742
3287,33013,146742
3261,33013,146742
3233,33013,146742
3046,33013,146742
3302,33013,146742
3275,33013,146742
3229,33013,146742
3268,33013,146742
3243,33013,146742
3263,33013,146742
3104,33013,146742
3260,33013,146742
3102,33013,146742
3216,33013,146742
3257,33013,146742
3224,33013,146742
3305,33013,146742
3273,33013,146742
3242,33013,146742
3045,33013,146742
3220,33013,146742
3801,33015,295872
3826,33015,295872
3841,33015,295872
3034,33015,295872
3032,33015,295872
3871,33015,295872
3848,33015,295872
3857,33015,295872
3104,33015,295872
3858,33015,295872
3042,33015,295872
3073,33015,295872
3041,33015,295872
3862,33015,295872
3827,33015,295872
3044,33015,295872
3833,33015,295872
3037,33015,295872
3825,33015,295872
3103,33015,295872
3843,33015,295872
3053,33015,295872
3076,33015,295872
3036,33015,295872
3038,33015,295872
3840,33015,295872
3079,33015,295872
3842,33015,295872
3290,33015,295872
3811,33015,295872
3087,33015,295872
3873,33015,295872
3870,33015,295872
3874,33015,295872
3885,33015,295872
3859,33015,295872
3802,33015,295872
3856,33015,295872
3261,33015,295872
3077,33015,295872
3854,33015,295872
3819,33015,295872
3865,33015,295872
3803,33015,295872
3844,33015,295872
3291,33015,295872
3822,33017,123295
3868,33017,123295
3878,33017,123295
3839,33017,123295
3852,33017,123295
3869,33017,123295
3825,33017,123295
3824,33017,123295
3225,33017,123295
3887,33017,123295
3855,33017,123295
3820,33017,123295
3042,33017,123295
3867,33017,123295
3884,33017,123295
3290,33017,123295
3835,33017,123295
3851,33017,123295
3861,33017,123295
3823,33017,123295
3607,33019,43534
3752,33019,43534
3603,33019,43534
3748,33019,43534
3745,33019,43534
3602,33019,43534
3773,33019,43534
3754,33019,43534
3244,33019,43534
3280,33019,43534
3601,33019,43534
3746,33019,43534
3751,33019,43534
3257,33019,43534
3781,33019,43534
3743,33019,43534
3753,33019,43534
3284,33019,43534
3770,33019,43534
3782,33019,43534
3605,33019,43534
8203,34001,274402
8360,34001,274402
8340,34001,274402
8217,34001,274402
8319,34001,274402
8350,34001,274402
8094,34001,274402
8225,34001,274402
8231,34001,274402
8037,34001,274402
8401,34001,274402
8317,34001,274402
8220,34001,274402
8232,34001,274402
8361,34001,274402
8213,34001,274402
8344,34001,274402
8241,34001,274402
8405,34001,274402
8215,34001,274402
8205,34001,274402
8270,34001,274402
8341,34001,274402
8404,34001,274402
8403,34001,274402
8201,34001,274402
8406,34001,274402
8326,34001,274402
8402,34001,274402
8221,34001,274402
8240,34001,274402
8234,34001,274402
8310,34001,274402
8244,34001,274402
8346,34001,274402
8330,34001,274402
8342,34001,274402
7401,34003,906781
7656,34003,906781
7481,34003,906781
7407,34003,906781
7604,34003,906781
7626,34003,906781
7646,34003,906781
7620,34003,906781
7071,34003,906781
7642,34003,906781
7423,34003,906781
7452,34003,906781
7024,34003,906781
7670,34003,906781
7648,34003,906781
7073,34003,906781
7653,34003,906781
7699,34003,906781
7657,34003,906781
7627,34003,906781
7450,34003,906781
7647,34003,906781
7430,34003,906781
7640,34003,906781
7649,34003,906781
7624,34003,906781
7607,34003,906781
7417,34003,906781
7608,34003,906781
7057,34003,906781
7446,34003,906781
7436,34003,906781
7603,34003,906781
7632,34003,906781
7631,34003,906781
7458,34003,906781
7676,34003,906781
7606,34003,906781
7074,34003,906781
7026,34003,906781
7432,34003,906781
7650,34003,906781
7605,34003,906781
7662,34003,906781
7666,34003,906781
7463,34003,906781
7031,34003,906781
7072,34003,906781
7675,34003,906781
7602,34003,906781
7020,34003,906781
7601,34003,906781
7451,34003,906781
7663,34003,906781
7643,34003,906781
7660,34003,906781
7645,34003,906781
7070,34003,906781
7628,34003,906781
7630,34003,906781
7010,34003,906781
7652,34003,906781
7641,34003,906781
7410,34003,906781
7495,34003,906781
7075,34003,906781
7022,34003,906781
7032,34003,906781
7661,34003,906781
7677,34003,906781
7644,34003,906781
7621,34003,906781
7047,34003,906781
8077,34005,449117
8052,34005,449117
8562,34005,449117
8073,34005,449117
8518,34005,449117
8641,34005,449117
8041,34005,449117
8004,34005,449117
8019,34005,449117
8022,34005,449117
8088,34005,449117
8016,34005,449117
8075,34005,449117
8064,34005,449117
8505,34005,449117
8620,34005,449117
8554,34005,449117
8015,34005,449117
8515,34005,449117
8501,34005,449117
8068,34005,449117
8640,34005,449117
8511,34005,449117
8042,34005,449117
8060,34005,449117
8610,34005,449117
8046,34005,449117
8053,34005,449117
8224,34005,449117
8057,34005,449117
8215,34005,449117
8048,34005,449117
8011,34005,449117
8087,34005,449117
8055,34005,449117
8065,34005,449117
8043,34005,449117
8054,34005,449117
8036,34005,449117
8010,34005,449117
8035,34007,513660
8012,34007,513660
8003,34007,513660
8045,34007,513660
8089,34007,513660
8091,34007,513660
8106,34007,513660
8108,34007,513660
8002,34007,513660
8103,34007,513660
8083,34007,513660
8043,34007,513660
8034,34007,513660
8084,34007,513660
8105,34007,513660
8031,34007,513660
8102,34007,513660
8101,34007,513660
8018,34007,513660
8104,34007,513660
8109,34007,513660
8033,34007,513660
8110,34007,513660
8007,34007,513660
8080,34007,513660
8037,34007,513660
8078,34007,513660
8026,34007,513660
8081,34007,513660
8099,34007,513660
8029,34007,513660
8004,34007,513660
8049,34007,513660
8095,34007,513660
8059,34007,513660
8009,34007,513660
8030,34007,513660
8107,34007,513660
8021,34007,513660
8246,34009,96987
8270,34009,96987
8210,34009,96987
8214,34009,96987
8251,34009,96987
8243,34009,96987
8202,34009,96987
8212,34009,96987
8223,34009,96987
8219,34009,96987
8247,34009,96987
8230,34009,96987
8218,34009,96987
8245,34009,96987
8250,34009,96987
8242,34009,96987
8226,34009,96987
8248,34009,96987
8252,34009,96987
8204,34009,96987
8260,34009,96987
8321,34011,156864
8315,34011,156864
8344,34011,156864
8323,34011,156864
8345,34011,156864
8302,34011,156864
8318,34011,156864
8314,34011,156864
8311,34011,156864
8332,34011,156864
8352,34011,156864
8362,34011,156864
8360,34011,156864
8353,34011,156864
8324,34011,156864
8320,34011,156864
8313,34011,156864
8329,34011,156864
8327,34011,156864
8348,34011,156864
8349,34011,156864
8340,34011,156864
8361,34011,156864
8316,34011,156864
7052,34013,783840
7088,34013,783840
7017,34013,783840
7205,34013,783840
7050,34013,783840
7009,34013,783840
7110,34013,783840
7102,34013,783840
7175,34013,783840
7018,34013,783840
7105,34013,783840
7041,34013,783840
7112,34013,783840
7108,34013,783840
7003,34013,783840
7068,34013,783840
7043,34013,783840
7044,34013,783840
7051,34013,783840
7021,34013,783840
7114,34013,783840
7004,34013,783840
7109,34013,783840
7083,34013,783840
7078,34013,783840
7006,34013,783840
7039,34013,783840
7040,34013,783840
7028,34013,783840
7042,34013,783840
7007,34013,783840
7019,34013,783840
7103,34013,783840
7104,34013,783840
7106,34013,783840
7079,34013,783840
7111,34013,783840
7107,34013,783840
8086,34015,288187
8020,34015,288187
8096,34015,288187
8094,34015,288187
8025,34015,288187
8093,34015,288187
8056,34015,288187
8074,34015,288187
8085,34015,288187
8071,34015,288187
8028,34015,288187
8061,34015,288187
8312,34015,288187
8012,34015,288187
8322,34015,288187
8062,34015,288187
8080,34015,288187
8014,34015,288187
8328,34015,288187
8097,34015,288187
8344,34015,288187
8343,34015,288187
8081,34015,288187
8027,34015,288187
8032,34015,288187
8051,34015,288187
8066,34015,288187
8090,34015,288187
8063,34015,288187
8360,34015,288187
8039,34015,288187
7030,34017,636194
7307,34017,636194
7304,34017,636194
7031,34017,636194
7094,34017,636194
7305,34017,636194
7002,34017,636194
7093,34017,636194
7306,34017,636194
7087,34017,636194
7310,34017,636194
7047,34017,636194
7086,34017,636194
7029,34017,636194
7302,34017,636194
7032,34017,636194
7099,34017,636194
7311,34017,636194
7097,34017,636194
7399,34017,636194
7096,34017,636194
7303,34017,636194
8804,34019,127996
8853,34019,127996
7931,34019,127996
8833,34019,127996
8829,34019,127996
7830,34019,127996
8551,34019,127996
8876,34019,127996
7865,34019,127996
8867,34019,127996
7921,34019,127996
8865,34019,127996
8803,34019,127996
8801,34019,127996
8559,34019,127996
8802,34019,127996
8525,34019,127996
8809,34019,127996
7831,34019,127996
7979,34019,127996
8887,34019,127996
8827,34019,127996
8560,34019,127996
8825,34019,127996
8530,34019,127996
8558,34019,127996
8848,34019,127996
8556,34019,127996
8885,34019,127996
8868,34019,127996
8858,34019,127996
8888,34019,127996
8557,34019,127996
8870,34019,127996
8822,34019,127996
8889,34019,127996
8826,34019,127996
8691,34021,366442
8620,34021,366442
8558,34021,366442
8619,34021,366442
8648,34021,366442
8618,34021,366442
8609,34021,366442
8512,34021,366442
8606,34021,366442
8629,34021,366442
8611,34021,366442
8530,34021,366442
8540,34021,366442
8607,34021,366442
8603,34021,366442
8602,34021,366442
8628,34021,366442
8520,34021,366442
8544,34021,366442
8638,34021,366442
8560,34021,366442
8604,34021,366442
8525,34021,366442
8550,34021,366442
8601,34021,366442
8561,34021,366442
8650,34021,366442
8690,34021,366442
8501,34021,366442
8542,34021,366442
8543,34021,366442
8608,34021,366442
8610,34021,366442
8534,34021,366442
8605,34021,366442
8846,34023,811064
7751,34023,811064
8536,34023,811064
8850,34023,811064
8904,34023,811064
8820,34023,811064
8903,34023,811064
8872,34023,811064
8828,34023,811064
8810,34023,811064
8882,34023,811064
8899,34023,811064
8906,34023,811064
7080,34023,811064
8852,34023,811064
7067,34023,811064
7001,34023,811064
8837,34023,811064
7063,34023,811064
7065,34023,811064
7077,34023,811064
7747,34023,811064
8812,34023,811064
8855,34023,811064
8901,34023,811064
8933,34023,811064
8540,34023,811064
8805,34023,811064
8861,34023,811064
8854,34023,811064
8857,34023,811064
8863,34023,811064
7064,34023,811064
8512,34023,811064
8520,34023,811064
8902,34023,811064
7721,34023,811064
8816,34023,811064
7726,34023,811064
8831,34023,811064
8840,34023,811064
8817,34023,811064
8824,34023,811064
7008,34023,811064
8818,34023,811064
8862,34023,811064
8832,34023,811064
8884,34023,811064
8879,34023,811064
8859,34023,811064
7735,34023,811064
7095,34023,811064
8830,34023,811064
7758,34025,629263
7740,34025,629263
8691,34025,629263
7752,34025,629263
7756,34025,629263
8620,34025,629263
7702,34025,629263
7731,34025,629263
8750,34025,629263
8535,34025,629263
7732,34025,629263
8562,34025,629263
7723,34025,629263
8510,34025,629263
7748,34025,629263
8555,34025,629263
7747,34025,629263
7763,34025,629263
7722,34025,629263
7738,34025,629263
7765,34025,629263
7730,34025,629263
8720,34025,629263
7799,34025,629263
7718,34025,629263
7716,34025,629263
8736,34025,629263
7720,34025,629263
7751,34025,629263
8514,34025,629263
8724,34025,629263
7735,34025,629263
7755,34025,629263
7739,34025,629263
7733,34025,629263
7721,34025,629263
7712,34025,629263
7762,34025,629263
7746,34025,629263
7753,34025,629263
7717,34025,629263
7737,34025,629263
7711,34025,629263
7750,34025,629263
7734,34025,629263
7724,34025,629263
7701,34025,629263
7760,34025,629263
7757,34025,629263
8730,34025,629263
7754,34025,629263
7704,34025,629263
7719,34025,629263
7727,34025,629263
8501,34025,629263
7703,34025,629263
7764,34025,629263
7728,34025,629263
7726,34025,629263
7710,34025,629263
7856,34027,493472
7857,34027,493472
7842,34027,493472
7963,34027,493472
7853,34027,493472
7945,34027,493472
7927,34027,493472
7444,34027,493472
7870,34027,493472
7933,34027,493472
7828,34027,493472
7059,34027,493472
7940,34027,493472
7801,34027,493472
7850,34027,493472
7054,34027,493472
7852,34027,493472
7082,34027,493472
7878,34027,493472
7970,34027,493472
7876,34027,493472
7847,34027,493472
7849,34027,493472
7836,34027,493472
7460,34027,493472
7874,34027,493472
7046,34027,493472
7802,34027,493472
7803,34027,493472
7440,34027,493472
7045,34027,493472
7974,34027,493472
7005,34027,493472
7935,34027,493472
7980,34027,493472
7403,34027,493472
7960,34027,493472
7976,34027,493472
7845,34027,493472
7405,34027,493472
7035,34027,493472
7936,34027,493472
7961,34027,493472
7058,34027,493472
7806,34027,493472
7865,34027,493472
7932,34027,493472
7840,34027,493472
7885,34027,493472
7457,34027,493472
7920,34027,493472
7928,34027,493472
7950,34027,493472
7930,34027,493472
7926,34027,493472
7034,34027,493472
7435,34027,493472
7981,34027,493472
7834,34027,493472
7962,34027,493472
7866,34027,493472
7830,34027,493472
7931,34027,493472
7999,34027,493472
7869,34027,493472
7924,34027,493472
7946,34027,493472
7438,34027,493472
8721,34029,575961
8092,34029,575961
8735,34029,575961
8527,34029,575961
8739,34029,575961
8733,34029,575961
8731,34029,575961
8006,34029,575961
8755,34029,575961
8738,34029,575961
8005,34029,575961
8724,34029,575961
8740,34029,575961
8723,34029,575961
8732,34029,575961
8758,34029,575961
8752,34029,575961
8514,34029,575961
8050,34029,575961
7731,34029,575961
8734,34029,575961
8741,34029,575961
7728,34029,575961
8759,34029,575961
8087,34029,575961
8754,34029,575961
8753,34029,575961
8742,34029,575961
8533,34029,575961
8701,34029,575961
8751,34029,575961
8008,34029,575961
8722,34029,575961
8757,34029,575961
7442,34031,500168
7501,34031,500168
7524,34031,500168
7514,34031,500168
7470,34031,500168
7512,34031,500168
7507,34031,500168
7006,34031,500168
7503,34031,500168
7011,34031,500168
7055,34031,500168
7460,34031,500168
7015,34031,500168
7474,34031,500168
7504,34031,500168
7506,34031,500168
7538,34031,500168
7424,34031,500168
7420,34031,500168
7505,34031,500168
7110,34031,500168
7009,34031,500168
7513,34031,500168
7043,34031,500168
7544,34031,500168
7438,34031,500168
7421,34031,500168
7508,34031,500168
7480,34031,500168
7511,34031,500168
7435,34031,500168
7509,34031,500168
7403,34031,500168
7502,34031,500168
7465,34031,500168
7012,34031,500168
7543,34031,500168
7013,34031,500168
7014,34031,500168
7522,34031,500168
7456,34031,500168
7510,34031,500168
7070,34031,500168
8038,34033,66007
8072,34033,66007
8318,34033,66007
8069,34033,66007
8070,34033,66007
8343,34033,66007
8098,34033,66007
8023,34033,66007
8067,34033,66007
8079,34033,66007
8344,34033,66007
8001,34033,66007
8347,34033,66007
8302,34033,66007
8085,34033,66007
7063,34035,323650
8873,34035,323650
7977,34035,323650
8853,34035,323650
8836,34035,323650
8504,34035,323650
7939,34035,323650
8540,34035,323650
7920,34035,323650
8889,34035,323650
8821,34035,323650
7060,34035,323650
8553,34035,323650
8875,34035,323650
7069,34035,323650
8812,34035,323650
7938,34035,323650
8880,34035,323650
8835,34035,323650
8525,34035,323650
7924,34035,323650
8876,34035,323650
7978,34035,323650
7062,34035,323650
8528,34035,323650
7922,34035,323650
7934,34035,323650
8502,34035,323650
8807,34035,323650
8823,34035,323650
7931,34035,323650
8805,34035,323650
7059,34035,323650
8869,34035,323650
8844,34035,323650
8558,34035,323650
7921,34035,323650
7821,34037,148962
7879,34037,148962
7837,34037,148962
7877,34037,148962
7421,34037,148962
7874,34037,148962
7855,34037,148962
7848,34037,148962
7419,34037,148962
7822,34037,148962
7890,34037,148962
7462,34037,148962
7461,34037,148962
7428,34037,148962
7416,34037,148962
7460,34037,148962
7832,34037,148962
7827,34037,148962
7826,34037,148962
7843,34037,148962
7849,34037,148962
7871,34037,148962
7839,34037,148962
7418,34037,148962
7860,34037,148962
7422,34037,148962
7875,34037,148962
7851,34037,148962
7439,34037,148962
7825,34037,148962
7201,34039,536383
7901,34039,536383
7203,34039,536383
7112,34039,536383
7060,34039,536383
7090,34039,536383
7202,34039,536383
7023,34039,536383
7065,34039,536383
8854,34039,536383
7036,34039,536383
7114,34039,536383
7902,34039,536383
7206,34039,536383
7063,34039,536383
7088,34039,536383
7092,34039,536383
7081,34039,536383
7033,34039,536383
8812,34039,536383
7061,34039,536383
7066,34039,536383
7974,34039,536383
7062,34039,536383
7111,34039,536383
7016,34039,536383
7083,34039,536383
7027,34039,536383
7207,34039,536383
7076,34039,536383
7040,34039,536383
7208,34039,536383
8820,34039,536383
7080,34039,536383
7204,34039,536383
7091,34039,536383
7922,34039,536383
7205,34039,536383
8808,34041,108488
7833,34041,108488
7865,34041,108488
7846,34041,108488
7844,34041,108488
7838,34041,108488
8827,34041,108488
7880,34041,108488
7820,34041,108488
7863,34041,108488
8804,34041,108488
7860,34041,108488
7874,34041,108488
7832,34041,108488
7821,34041,108488
8886,34041,108488
7825,34041,108488
7882,34041,108488
7840,34041,108488
8802,34041,108488
7823,34041,108488
8865,34041,108488
87153,35001,661924
87110,35001,661924
87123,35001,661924
87176,35001,661924
87109,35001,661924
87194,35001,661924
87104,35001,661924
87113,35001,661924
87101,35001,661924
87197,35001,661924
87105,35001,661924
87154,35001,661924
87106,35001,661924
87119,35001,661924
87059,35001,661924
87181,35001,661924
87048,35001,661924
87115,35001,661924
87121,35001,661924
87117,35001,661924
87131,35001,661924
87122,35001,661924
87103,35001,661924
87116,35001,661924
87125,35001,661924
87151,35001,661924
87187,35001,661924
87026,35001,661924
87114,35001,661924
87193,35001,661924
87022,35001,661924
87107,35001,661924
87015,35001,661924
87184,35001,661924
87196,35001,661924
87191,35001,661924
87102,35001,661924
87108,35001,661924
87120,35001,661924
87195,35001,661924
87199,35001,661924
87068,35001,661924
87198,35001,661924
87047,35001,661924
87111,35001,661924
87008,35001,661924
87124,35001,661924
87112,35001,661924
87190,35001,661924
87192,35001,661924
87830,35003,3686
88039,35003,3686
87821,35003,3686
87829,35003,3686
87820,35003,3686
87824,35003,3686
87827,35003,3686
88339,35005,65343
88201,35005,65343
88116,35005,65343
88232,35005,65343
88250,35005,65343
88202,35005,65343
88344,35005,65343
88253,35005,65343
88230,35005,65343
88203,35005,65343
87040,35006,27293
87049,35006,27293
87020,35006,27293
87045,35006,27293
87051,35006,27293
87007,35006,27293
87357,35006,27293
87005,35006,27293
87315,35006,27293
87038,35006,27293
87021,35006,27293
87034,35006,27293
87014,35006,27293
87710,35007,13614
87749,35007,13614
87714,35007,13614
87729,35007,13614
87718,35007,13614
87728,35007,13614
87740,35007,13614
87747,35007,13614
88135,35009,48101
88102,35009,48101
88133,35009,48101
88112,35009,48101
88103,35009,48101
88101,35009,48101
88427,35009,48101
88124,35009,48101
88120,35009,48101
88136,35011,2069
88119,35011,2069
88004,35013,208794
88044,35013,208794
88081,35013,208794
88005,35013,208794
87936,35013,208794
88046,35013,208794
88021,35013,208794
87940,35013,208794
88002,35013,208794
88007,35013,208794
88048,35013,208794
88054,35013,208794
88012,35013,208794
88032,35013,208794
88072,35013,208794
87937,35013,208794
88008,35013,208794
88033,35013,208794
88003,35013,208794
88052,35013,208794
88011,35013,208794
88027,35013,208794
88063,35013,208794
88058,35013,208794
88006,35013,208794
88047,35013,208794
88024,35013,208794
88001,35013,208794
87941,35013,208794
88210,35015,53693
88254,35015,53693
88220,35015,53693
88250,35015,53693
88255,35015,53693
88263,35015,53693
88256,35015,53693
88253,35015,53693
88268,35015,53693
88040,35017,29602
88041,35017,29602
88055,35017,29602
88061,35017,29602
88065,35017,29602
88036,35017,29602
88022,35017,29602
88034,35017,29602
88026,35017,29602
88038,35017,29602
88043,35017,29602
88051,35017,29602
88062,35017,29602
88053,35017,29602
88025,35017,29602
88023,35017,29602
88028,35017,29602
88049,35017,29602
88431,35019,4655
88417,35019,4655
88435,35019,4655
87711,35019,4655
88353,35019,4655
87724,35019,4655
87730,35021,612
88415,35021,612
87746,35021,612
87733,35021,612
87743,35021,612
88020,35023,4903
88045,35023,4903
88056,35023,4903
88242,35025,64670
88260,35025,64670
88267,35025,64670
88231,35025,64670
88262,35025,64670
88240,35025,64670
88264,35025,64670
88213,35025,64670
88252,35025,64670
88265,35025,64670
88114,35025,64670
88348,35027,20440
88318,35027,20440
88323,35027,20440
88343,35027,20440
88351,35027,20440
88324,35027,20440
88301,35027,20440
88345,35027,20440
88338,35027,20440
88336,35027,20440
88316,35027,20440
88341,35027,20440
88346,35027,20440
88312,35027,20440
87544,35028,18008
88030,35029,25162
88029,35029,25162
87301,35031,71888
87327,35031,71888
87323,35031,71888
87365,35031,71888
87305,35031,71888
87020,35031,71888
87326,35031,71888
87322,35031,71888
87325,35031,71888
87320,35031,71888
87312,35031,71888
87319,35031,71888
87321,35031,71888
87317,35031,71888
87302,35031,71888
87316,35031,71888
87310,35031,71888
87311,35031,71888
87045,35031,71888
87347,35031,71888
87328,35031,71888
87313,35031,71888
87375,35031,71888
87715,35033,4830
87732,35033,4830
87750,35033,4830
87722,35033,4830
87712,35033,4830
87753,35033,4830
87735,35033,4830
87723,35033,4830
87736,35033,4830
87734,35033,4830
87713,35033,4830
87752,35033,4830
88339,35035,64176
88337,35035,64176
88081,35035,64176
88342,35035,64176
88314,35035,64176
88317,35035,64176
88311,35035,64176
88354,35035,64176
88349,35035,64176
88340,35035,64176
88330,35035,64176
88347,35035,64176
88310,35035,64176
88352,35035,64176
88350,35035,64176
88325,35035,64176
88120,35037,8956
88427,35037,8956
88433,35037,8956
88430,35037,8956
88401,35037,8956
88124,35037,8956
88434,35037,8956
88411,35037,8956
88426,35037,8956
88121,35037,8956
87537,35039,40201
87539,35039,40201
87012,35039,40201
87531,35039,40201
87064,35039,40201
87511,35039,40201
87554,35039,40201
87527,35039,40201
87520,35039,40201
87029,35039,40201
87551,35039,40201
87522,35039,40201
87582,35039,40201
87017,35039,40201
87578,35039,40201
87528,35039,40201
87575,35039,40201
87532,35039,40201
87581,35039,40201
87523,35039,40201
87516,35039,40201
87515,35039,40201
87566,35039,40201
87510,35039,40201
87518,35039,40201
87530,35039,40201
87548,35039,40201
88115,35041,19840
88132,35041,19840
88126,35041,19840
88130,35041,19840
88118,35041,19840
88125,35041,19840
88113,35041,19840
88124,35041,19840
88116,35041,19840
88123,35041,19840
88134,35041,19840
88122,35041,19840
87053,35043,131302
87052,35043,131302
87544,35043,131302
87025,35043,131302
87001,35043,131302
87043,35043,131302
87041,35043,131302
87018,35043,131302
87027,35043,131302
87144,35043,131302
87044,35043,131302
87013,35043,131302
